original_image_file,cropped_image_file,Date,Tag Number,Tag Number 3,det_num,det_confidence,species1,prob1,Human_verified_spp,species2,prob2,species3,prob3,entropy,classification_precision,Species,Trademark/Cultivar,AscensionNumber,EYB_Inflorescence Type,RHS_InflorescentType,Flower Type,False Sepals,Color,SterileFloretLength(in),SterileFloretLength(cm),PanicleLength(in),AvgInflorescencesPerPanicle
Braatz_images\2019_10_15_done\18B\PA154960.JPG,PA154960_1.jpg,2019-10-15,B18,B18,1,0.8078,Syrphidae,99.9,,Diptera,0,Wasp,0,0.0062,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154961.JPG,PA154961_1.jpg,2019-10-15,B18,B18,1,0.8386,Syrphidae,99.6,,Diptera,0.4,Epeolus,0,0.0312,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\18B\PA154964.JPG,PA154964_1.jpg,2019-10-15,B18,B18,1,0.7075,Syrphidae,74,,Apis_mellifera,8.2,Apis_mellifera,7,1.0135,0.9836,Hydrangea paniculata,Big Ben,1126,Dense,Half-open,Lacy panicle,4,White,1.5,,10,NA
Braatz_images\2019_10_15_done\2C\PA154776.JPG,PA154776_1.jpg,2019-10-15,C2,C2,1,0.7421,Coleoptera,99.3,,Wasp,0.4,Syrphidae,0.2,0.0512,0.9916,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Lacy panicle,4,Pink-white,0,,0,47.1
Braatz_images\2019_10_15_done\2C\PA154777.JPG,PA154777_1.jpg,2019-10-15,C2,C2,1,0.7547,Coleoptera,95.3,,Wasp,3.7,Syrphidae,0.7,0.2243,0.9916,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Lacy panicle,4,Pink-white,0,,0,47.1
Braatz_images\2019_10_15_done\2C\PA154778.JPG,PA154778_1.jpg,2019-10-15,C2,C2,1,0.768,Coleoptera,91.9,,Wasp,4.3,Syrphidae,2.4,0.3848,0.9916,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Lacy panicle,4,Pink-white,0,,0,47.1
Braatz_images\2019_10_15_done\2C\PA154779.JPG,PA154779_1.jpg,2019-10-15,C2,C2,1,0.7381,Coleoptera,87.6,,Wasp,6.8,Syrphidae,2.1,0.5624,0.9916,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Lacy panicle,4,Pink-white,0,,0,47.1
Braatz_images\2019_10_15_done\2C\PA154932.JPG,PA154932_1.jpg,2019-10-15,C2,C2,1,0.7001,Syrphidae,97.6,,Diptera,1.3,Wasp,0.3,0.1546,0.9836,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Lacy panicle,4,Pink-white,0,,0,47.1
Braatz_images\2019_10_15_done\2C\PA154934.JPG,PA154934_1.jpg,2019-10-15,C2,C2,1,0.7003,Coleoptera,97.2,,Syrphidae,0.8,Augochlora,0.6,0.1851,0.9916,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Lacy panicle,4,Pink-white,0,,0,47.1
Braatz_images\2019_10_15_done\2C\PA154935.JPG,PA154935_1.jpg,2019-10-15,C2,C2,1,0.7226,Coleoptera,99.3,,Wasp,0.5,Augochlora,0.1,0.0482,0.9916,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Lacy panicle,4,Pink-white,0,,0,47.1
Braatz_images\2019_10_15_done\2C\PA154967.JPG,PA154967_1.jpg,2019-10-15,C2,C2,1,0.724,Coleoptera,86.7,,Syrphidae,9.9,Wasp,2.8,0.4985,0.9916,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Lacy panicle,4,Pink-white,0,,0,47.1
Braatz_images\2019_10_15_done\2C\PA154968.JPG,PA154968_1.jpg,2019-10-15,C2,C2,1,0.7135,Coleoptera,88.6,,Syrphidae,8.8,Wasp,2.2,0.435,0.9916,Hydrangea paniculata,Pinky Winky,14022,Half-open,0,Lacy panicle,4,Pink-white,0,,0,47.1
Braatz_images\2019_10_15_done\3C\PA154787.JPG,PA154787_1.jpg,2019-10-15,C3,C3,1,0.7521,Wasp,99,,Syrphidae,1,Ceratina,0,0.0569,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154788.JPG,PA154788_1.jpg,2019-10-15,C3,C3,1,0.7657,Wasp,98.6,,Syrphidae,1.3,Hylaeus,0,0.082,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154789.JPG,PA154789_1.jpg,2019-10-15,C3,C3,1,0.8289,Syrphidae,84.9,,Wasp,14,Halictus_scabiosae,0.2,0.4869,0.9836,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154790.JPG,PA154790_1.jpg,2019-10-15,C3,C3,1,0.771,Syrphidae,80.1,,Wasp,19.3,Nomada_goodeniana,0.1,0.5389,0.9836,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154791.JPG,PA154791_1.jpg,2019-10-15,C3,C3,1,0.7153,Syrphidae,86.8,,Apis_mellifera,12.3,Colletes_inaequalis,0.5,0.4347,0.9836,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154792.JPG,PA154792_1.jpg,2019-10-15,C3,C3,1,0.8071,Wasp,65.4,,Nomada_goodeniana,26.5,Syrphidae,5.4,0.9385,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154793.JPG,PA154793_1.jpg,2019-10-15,C3,C3,1,0.7665,Wasp,92,,Syrphidae,7.4,Nomada_goodeniana,0.3,0.3085,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154794.JPG,PA154794_1.jpg,2019-10-15,C3,C3,1,0.747,Syrphidae,99.9,,Diptera,0.1,Coleoptera,0,0.0075,0.9836,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154795.JPG,PA154795_1.jpg,2019-10-15,C3,C3,1,0.7061,Syrphidae,79.8,,Coleoptera,18.6,Wasp,0.8,0.5856,0.9836,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154796.JPG,PA154796_1.jpg,2019-10-15,C3,C3,1,0.7359,Syrphidae,100,,Apis_mellifera,0,Apis_mellifera,0,0.0036,0.9836,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154798.JPG,PA154798_1.jpg,2019-10-15,C3,C3,1,0.7608,Syrphidae,100,,Apis_mellifera,0,Wasp,0,0.0002,0.9836,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\3C\PA154799.JPG,PA154799_1.jpg,2019-10-15,C3,C3,1,0.7419,Syrphidae,99.9,,Diptera,0.1,Apis_mellifera,0,0.0068,0.9836,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_10_15_done\4D\PA154803.JPG,PA154803_1.jpg,2019-10-15,4D,D4,1,0.729,Wasp,76.3,,Syrphidae,20.4,Nomada_goodeniana,2.4,0.6798,0.9575,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154804.JPG,PA154804_1.jpg,2019-10-15,4D,D4,1,0.783,Syrphidae,99.6,,Halictus_scabiosae,0.1,Agapostemon_splendens,0,0.0381,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154805.JPG,PA154805_1.jpg,2019-10-15,4D,D4,1,0.8074,Syrphidae,99.4,,Halictus_scabiosae,0.1,Epeolus,0.1,0.0553,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154806.JPG,PA154806_1.jpg,2019-10-15,4D,D4,1,0.8006,Wasp,98.8,,Syrphidae,1,Nomada,0.1,0.0749,0.9575,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154814.JPG,PA154814_1.jpg,2019-10-15,4D,D4,1,0.7024,Syrphidae,99.7,,Coleoptera,0.1,Wasp,0,0.0261,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154855.JPG,PA154855_1.jpg,2019-10-15,4D,D4,1,0.7964,Syrphidae,50.6,,Wasp,48.9,Nomada_goodeniana,0.2,0.7323,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154857.JPG,PA154857_1.jpg,2019-10-15,4D,D4,1,0.8147,Syrphidae,100,,Coleoptera,0,Wasp,0,0.0031,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154858.JPG,PA154858_1.jpg,2019-10-15,4D,D4,1,0.8291,Syrphidae,100,,Epeolus,0,Apis_mellifera,0,0.0031,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154859.JPG,PA154859_1.jpg,2019-10-15,4D,D4,1,0.8269,Syrphidae,100,,Epeolus,0,Wasp,0,0.0036,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154860.JPG,PA154860_1.jpg,2019-10-15,4D,D4,1,0.822,Syrphidae,100,,Coleoptera,0,Apis_mellifera,0,0.0042,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154861.JPG,PA154861_1.jpg,2019-10-15,4D,D4,1,0.8057,Syrphidae,100,,Coleoptera,0,Apis_mellifera,0,0.0037,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154862.JPG,PA154862_1.jpg,2019-10-15,4D,D4,1,0.8203,Syrphidae,100,,Coleoptera,0,Wasp,0,0.0036,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154863.JPG,PA154863_1.jpg,2019-10-15,4D,D4,1,0.7215,Syrphidae,98.1,,Coleoptera,1.5,Wasp,0.4,0.104,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154864.JPG,PA154864_1.jpg,2019-10-15,4D,D4,1,0.7644,Syrphidae,100,,Diptera,0,Apis_mellifera,0,0.0039,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154865.JPG,PA154865_1.jpg,2019-10-15,4D,D4,1,0.7235,Syrphidae,99.9,,Meliponini,0,Wasp,0,0.0069,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154866.JPG,PA154866_1.jpg,2019-10-15,4D,D4,1,0.7065,Syrphidae,100,,Diptera,0,Apis_mellifera,0,0.0001,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154944.JPG,PA154944_1.jpg,2019-10-15,4D,D4,1,0.7033,Augochlora,98,,Augochlorella,1.9,Ceratina,0.1,0.1052,0.9524,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154970.JPG,PA154970_1.jpg,2019-10-15,4D,D4,1,0.7532,Syrphidae,100,,Coleoptera,0,Apis_mellifera,0,0.001,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154971.JPG,PA154971_1.jpg,2019-10-15,4D,D4,1,0.7333,Syrphidae,97.1,,Apis_mellifera,0.7,Coleoptera,0.5,0.2029,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154973.JPG,PA154973_1.jpg,2019-10-15,4D,D4,1,0.7685,Augochloropsis,67.2,,Augochlora,31.9,Augochlorella,0.8,0.6755,0.8985,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154974.JPG,PA154974_1.jpg,2019-10-15,4D,D4,1,0.8648,Syrphidae,99.9,,Diptera,0,Coleoptera,0,0.007,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154975.JPG,PA154975_1.jpg,2019-10-15,4D,D4,1,0.8464,Syrphidae,99.9,,Coleoptera,0,Wasp,0,0.007,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154976.JPG,PA154976_1.jpg,2019-10-15,4D,D4,1,0.8576,Syrphidae,100,,Diptera,0,Coleoptera,0,0.0032,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154977.JPG,PA154977_1.jpg,2019-10-15,4D,D4,1,0.736,Wasp,74.9,,Coleoptera,12.7,Hylaeus,8.6,0.8819,0.9575,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154978.JPG,PA154978_1.jpg,2019-10-15,4D,D4,1,0.8491,Coleoptera,63.4,,Wasp,35.7,Syrphidae,0.5,0.7097,0.9916,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154979.JPG,PA154979_1.jpg,2019-10-15,4D,D4,1,0.7867,Coleoptera,100,,Lepidoptera,0,Syrphidae,0,0.0001,0.9916,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154980.JPG,PA154980_1.jpg,2019-10-15,4D,D4,1,0.7801,Coleoptera,100,,Syrphidae,0,Lepidoptera,0,0.0002,0.9916,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154981.JPG,PA154981_1.jpg,2019-10-15,4D,D4,1,0.7461,Wasp,99.6,,Coleoptera,0.3,Hylaeus,0.1,0.0302,0.9575,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154982.JPG,PA154982_1.jpg,2019-10-15,4D,D4,1,0.7914,Coleoptera,100,,Syrphidae,0,Wasp,0,0.0001,0.9916,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154995.JPG,PA154995_1.jpg,2019-10-15,4D,D4,1,0.7224,Syrphidae,29.3,,Meliponini,13.1,Hylaeus_modestus,11.9,2.3848,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154996.JPG,PA154996_1.jpg,2019-10-15,4D,D4,1,0.786,Xylocopa_micans,25.3,,Andrena_milwaukeensis,23.4,Syrphidae,8.7,2.6102,0.904,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154997.JPG,PA154997_1.jpg,2019-10-15,4D,D4,1,0.7768,Andrena_milwaukeensis,75.5,,Ceylalictus,4.4,Apis_mellifera,3.1,1.3003,0.9056,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_15_done\4D\PA154998.JPG,PA154998_1.jpg,2019-10-15,4D,D4,1,0.8034,Syrphidae,100,,Coleoptera,0,Wasp,0,0.0027,0.9836,Hydrangea paniculata,Great Star,12020,Open,0,Lacy panicle,4,White,3.25,,11,167.9
Braatz_images\2019_10_19_done\10A\P9102890.JPG,P9102890_1.jpg,2019-10-19,A10,A10,1,0.724,Bombus_impatiens,97.7,,Bombus_bimaculatus,1.2,Bombus_ephippiatus,1,0.1318,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102891.JPG,P9102891_1.jpg,2019-10-19,A10,A10,1,0.7741,Bombus_impatiens,99.8,,Bombus_bimaculatus,0.1,Bombus_griseocollis,0,0.0155,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102893.JPG,P9102893_1.jpg,2019-10-19,A10,A10,1,0.8046,Bombus_impatiens,93.1,,Bombus_rufocinctus,3.5,Bombus_griseocollis,1.6,0.359,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102894.JPG,P9102894_1.jpg,2019-10-19,A10,A10,1,0.8106,Bombus_impatiens,99.2,,Bombus_griseocollis,0.3,Bombus_bimaculatus,0.1,0.063,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102895.JPG,P9102895_1.jpg,2019-10-19,A10,A10,1,0.7963,Bombus_impatiens,98.9,,Bombus_griseocollis,0.4,Bombus_bimaculatus,0.3,0.0796,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102896.JPG,P9102896_1.jpg,2019-10-19,A10,A10,1,0.7756,Bombus_impatiens,81.3,,Bombus_affinis,5.3,Bombus_terrestris,4.5,1.0017,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102897.JPG,P9102897_1.jpg,2019-10-19,A10,A10,1,0.8415,Bombus_impatiens,74.3,,Bombus_griseocollis,24.9,Bombus_bimaculatus,0.2,0.623,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102898.JPG,P9102898_1.jpg,2019-10-19,A10,A10,1,0.7871,Wasp,98.9,,Syrphidae,1.1,Coleoptera,0,0.0595,0.9575,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102899.JPG,P9102899_1.jpg,2019-10-19,A10,A10,1,0.7624,Bombus_impatiens,99.3,,Bombus_griseocollis,0.3,Bombus_bimaculatus,0.2,0.0555,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102900.JPG,P9102900_1.jpg,2019-10-19,A10,A10,1,0.8746,Bombus_impatiens,98.9,,Bombus_griseocollis,0.4,Bombus_bimaculatus,0.1,0.0918,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102901.JPG,P9102901_1.jpg,2019-10-19,A10,A10,1,0.7328,Bombus_impatiens,97.4,,Bombus_affinis,1.7,Bombus_bimaculatus,0.4,0.1545,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102902.JPG,P9102902_1.jpg,2019-10-19,A10,A10,1,0.7943,Bombus_impatiens,98.5,,Bombus_griseocollis,0.4,Bombus_bimaculatus,0.3,0.1117,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102903.JPG,P9102903_1.jpg,2019-10-19,A10,A10,1,0.8192,Bombus_impatiens,97.9,,Bombus_rufocinctus,0.4,Bombus_bimaculatus,0.3,0.158,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102904.JPG,P9102904_1.jpg,2019-10-19,A10,A10,1,0.8579,Bombus_impatiens,99.7,,Bombus_bimaculatus,0.1,Bombus_affinis,0.1,0.0306,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102905.JPG,P9102905_1.jpg,2019-10-19,A10,A10,1,0.7942,Bombus_impatiens,99.5,,Bombus_bimaculatus,0.2,Bombus_affinis,0.1,0.0415,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102906.JPG,P9102906_1.jpg,2019-10-19,A10,A10,1,0.7387,Bombus_impatiens,99.9,,Bombus_bimaculatus,0,Bombus_affinis,0,0.0064,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102907.JPG,P9102907_1.jpg,2019-10-19,A10,A10,1,0.7683,Bombus_impatiens,99.1,,Bombus_affinis,0.1,Andrena_clarkella,0.1,0.0784,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102908.JPG,P9102908_1.jpg,2019-10-19,A10,A10,1,0.7563,Bombus_impatiens,99.7,,Xylocopa_virginica,0.1,Bombus_griseocollis,0.1,0.0325,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102909.JPG,P9102909_1.jpg,2019-10-19,A10,A10,1,0.7466,Bombus_impatiens,91.2,,Bombus_affinis,4.6,Bombus_griseocollis,2.6,0.4193,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102910.JPG,P9102910_1.jpg,2019-10-19,A10,A10,1,0.8243,Bombus_impatiens,99.6,,Bombus_griseocollis,0.2,Bombus_bimaculatus,0.1,0.0308,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102911.JPG,P9102911_1.jpg,2019-10-19,A10,A10,1,0.7901,Bombus_impatiens,97.1,,Bombus_griseocollis,2.5,Bombus_bimaculatus,0.2,0.1514,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102912.JPG,P9102912_1.jpg,2019-10-19,A10,A10,1,0.8304,Bombus_impatiens,99.7,,Bombus_bimaculatus,0.2,Bombus_griseocollis,0.1,0.0219,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102913.JPG,P9102913_1.jpg,2019-10-19,A10,A10,1,0.8336,Bombus_impatiens,99.5,,Bombus_griseocollis,0.3,Bombus_bimaculatus,0.1,0.0369,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102915.JPG,P9102915_1.jpg,2019-10-19,A10,A10,1,0.801,Bombus_impatiens,99.7,,Bombus_bimaculatus,0.1,Bombus_griseocollis,0.1,0.0271,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102916.JPG,P9102916_1.jpg,2019-10-19,A10,A10,1,0.7779,Wasp,96.5,,Syrphidae,2.6,Andrena_hattorfiana,0.5,0.1952,0.9575,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102917.JPG,P9102917_1.jpg,2019-10-19,A10,A10,1,0.793,Bombus_impatiens,99.3,,Anthophora,0.1,Bombus_rufocinctus,0.1,0.0625,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102919.JPG,P9102919_1.jpg,2019-10-19,A10,A10,1,0.8361,Bombus_impatiens,99.9,,Bombus_bimaculatus,0.1,Bombus_griseocollis,0,0.0127,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102920.JPG,P9102920_1.jpg,2019-10-19,A10,A10,1,0.8733,Bombus_impatiens,99.7,,Bombus_griseocollis,0.1,Bombus_bimaculatus,0.1,0.0236,0.9491,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\10A\P9102921.JPG,P9102921_1.jpg,2019-10-19,A10,A10,1,0.8575,Wasp,99.5,,Coleoptera,0.4,Megachile_sculpturalis,0,0.0334,0.9575,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_10_19_done\11C\P9103025.JPG,P9103025_1.jpg,2019-10-19,C11,C11,1,0.7741,Syrphidae,86,,Wasp,13.6,Triepeolus,0,0.4328,0.9836,Hydrangea paniculata,Little Quick Fire,14010,Open,0,Lacy panicle,4,Pink,1.25,,7,59.7
Braatz_images\2019_10_19_done\11D\P9103117.JPG,P9103117_1.jpg,2019-10-19,D11,D11,1,0.8279,Bombus_impatiens,99,,Bombus_bimaculatus,0.5,Bombus_griseocollis,0.2,0.0751,0.9491,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
Braatz_images\2019_10_19_done\11D\P9103118.JPG,P9103118_1.jpg,2019-10-19,D11,D11,1,0.7678,Bombus_impatiens,97.5,,Bombus_bimaculatus,0.9,Bombus_rufocinctus,0.5,0.1664,0.9491,Hydrangea paniculata,Kyushu,93021,Open,Open,Lacy panicle,NA,White,1,,10,404.7
