original_image_file,cropped_image_file,det_num,det_confidence,species1,prob1,species2,prob2,species3,prob3,entropy,classification_precision
Braatz_images\2019_10_08_done\4D\PA084225.JPG,PA084225_5.jpg,5,0.4135,Augochloropsis,97.4,Augochlora,1.8,Augochlorella,0.5,0.1467,0.8985
Braatz_images\2019_10_08_done\4D\PA084225.JPG,PA084225_6.jpg,6,0.3174,Hylaeus,47.9,Lasioglossum,44.6,Halictus,3.5,1.0445,0.9337
Braatz_images\2019_10_08_done\4D\PA084226.JPG,PA084226_1.jpg,1,0.7973,Apis_mellifera,99.3,Apis_cerana,0.1,Lasioglossum,0.1,0.0651,0.9707
Braatz_images\2019_10_08_done\4D\PA084226.JPG,PA084226_2.jpg,2,0.6802,Augochloropsis,98.5,Augochlora,1.3,Augochlorella,0.2,0.0828,0.8985
Braatz_images\2019_10_08_done\4D\PA084226.JPG,PA084226_3.jpg,3,0.5056,Apis_mellifera,79.7,Osmia,8.7,Apis_cerana,4.0,0.8563,0.9707
Braatz_images\2019_10_08_done\4D\PA084226.JPG,PA084226_4.jpg,4,0.4712,Syrphidae,99.9,Diptera,0.1,Halictus_scabiosae,0.0,0.0081,0.9836
Braatz_images\2019_10_08_done\4D\PA084227.JPG,PA084227_1.jpg,1,0.8045,Wasp,92.7,Syrphidae,7.1,Augochlora,0.1,0.2765,0.9575
Braatz_images\2019_10_08_done\4D\PA084227.JPG,PA084227_2.jpg,2,0.7372,Apis_mellifera,99.5,Apis_cerana,0.2,Syrphidae,0.1,0.0428,0.9707
Braatz_images\2019_10_08_done\4D\PA084227.JPG,PA084227_3.jpg,3,0.3089,Ceylalictus,64.3,Meliponini,16.7,Halictus_tripartitus,4.3,1.3885,0.9444
Braatz_images\2019_10_08_done\4D\PA084227.JPG,PA084227_4.jpg,4,0.2025,Coleoptera,48.9,Diptera,33.3,Syrphidae,7.7,1.3764,0.9916
Braatz_images\2019_10_08_done\4D\PA084228.JPG,PA084228_1.jpg,1,0.8504,Wasp,99.0,Triepeolus,0.6,Nomada,0.2,0.0677,0.9575
Braatz_images\2019_10_08_done\4D\PA084228.JPG,PA084228_2.jpg,2,0.8123,Apis_mellifera,99.6,Leioproctus,0.1,Colletes,0.0,0.0428,0.9707
Braatz_images\2019_10_08_done\4D\PA084229.JPG,PA084229_1.jpg,1,0.8246,Wasp,99.0,Syrphidae,0.9,Lasioglossum,0.2,0.0627,0.9575
Braatz_images\2019_10_08_done\4D\PA084230.JPG,PA084230_1.jpg,1,0.8433,Wasp,99.4,Syrphidae,0.5,Lasioglossum,0.1,0.0426,0.9575
Braatz_images\2019_10_08_done\4D\PA084231.JPG,PA084231_1.jpg,1,0.2478,Wasp,27.1,Coleoptera,22.9,Diptera,11.6,2.2737,0.9575
Braatz_images\2019_10_08_done\4D\PA084232.JPG,PA084232_1.jpg,1,0.7533,Syrphidae,100.0,Diptera,0.0,Coleoptera,0.0,0.0010,0.9836
Braatz_images\2019_10_08_done\4D\PA084232.JPG,PA084232_2.jpg,2,0.7128,Wasp,97.8,Ceratina,1.8,Hylaeus,0.1,0.1235,0.9575
Braatz_images\2019_10_08_done\4D\PA084232.JPG,PA084232_3.jpg,3,0.7084,Diptera,100.0,Syrphidae,0.0,Coleoptera,0.0,0.0023,0.9755
Braatz_images\2019_10_08_done\4D\PA084232.JPG,PA084232_4.jpg,4,0.3863,Corynura,61.2,Augochlora,33.8,Augochlorella,4.0,0.8619,0.8333
Braatz_images\2019_10_08_done\4D\PA084232.JPG,PA084232_5.jpg,5,0.3223,Halictus_tripartitus,45.5,Ceylalictus,27.3,Nomioides,9.9,1.5550,0.7959
Braatz_images\2019_10_08_done\4D\PA084233.JPG,PA084233_1.jpg,1,0.7487,Diptera,99.7,Syrphidae,0.3,Coleoptera,0.0,0.0229,0.9755
Braatz_images\2019_10_08_done\4D\PA084233.JPG,PA084233_2.jpg,2,0.7394,Hylaeus_modestus,45.8,Hylaeus,44.2,Lasioglossum,5.8,1.0682,0.8886
Braatz_images\2019_10_08_done\4D\PA084233.JPG,PA084233_3.jpg,3,0.6538,Augochlorella,86.0,Augochlora,13.8,Ceratina,0.1,0.4131,0.8452
Braatz_images\2019_10_08_done\4D\PA084233.JPG,PA084233_4.jpg,4,0.6431,Wasp,100.0,Hylaeus,0.0,Syrphidae,0.0,0.0002,0.9575
Braatz_images\2019_10_08_done\4D\PA084233.JPG,PA084233_5.jpg,5,0.4978,Halictus,32.4,Halictus_tripartitus,32.2,Halictus_ligatus,20.0,1.5016,0.8217
Braatz_images\2019_10_08_done\4D\PA084234.JPG,PA084234_1.jpg,1,0.7624,Apis_mellifera,92.3,Colletes_hederae,3.4,Apis_cerana,1.6,0.4286,0.9707
Braatz_images\2019_10_08_done\4D\PA084234.JPG,PA084234_2.jpg,2,0.6860,Apis_mellifera,99.6,Apis_cerana,0.4,Apis_florea,0.0,0.0321,0.9707
Braatz_images\2019_10_08_done\4D\PA084235.JPG,PA084235_1.jpg,1,0.6754,Syrphidae,100.0,Apis_mellifera,0.0,Coleoptera,0.0,0.0005,0.9836
Braatz_images\2019_10_08_done\4D\PA084235.JPG,PA084235_2.jpg,2,0.5220,Augochlora,93.0,Augochlorella,6.9,Ceratina,0.1,0.2646,0.9524
Braatz_images\2019_10_08_done\4D\PA084235.JPG,PA084235_3.jpg,3,0.4047,Syrphidae,99.9,Melitturga,0.1,Coleoptera,0.0,0.0081,0.9836
Braatz_images\2019_10_08_done\4D\PA084235.JPG,PA084235_4.jpg,4,0.2802,Halictus_tripartitus,58.7,Lasioglossum,26.9,Augochlora,8.7,1.1600,0.7959
Braatz_images\2019_10_08_done\4D\PA084235.JPG,PA084235_5.jpg,5,0.2572,Hylaeus_leptocephalus,39.6,Ceylalictus,38.1,Hylaeus,16.2,1.3426,0.8440
Braatz_images\2019_10_08_done\4D\PA084236.JPG,PA084236_1.jpg,1,0.7242,Syrphidae,99.1,Diptera,0.3,Apis_mellifera,0.2,0.0722,0.9836
Braatz_images\2019_10_08_done\4D\PA084236.JPG,PA084236_2.jpg,2,0.6544,Halictus_tripartitus,62.9,Lasioglossum,16.1,Dufourea,12.2,1.2270,0.7959
Braatz_images\2019_10_08_done\4D\PA084236.JPG,PA084236_3.jpg,3,0.6320,Syrphidae,99.9,Apis_cerana,0.1,Apis_mellifera,0.0,0.0136,0.9836
Braatz_images\2019_10_08_done\4D\PA084236.JPG,PA084236_4.jpg,4,0.2564,Hylaeus_modestus,97.3,Hylaeus,2.7,Hylaeus_leptocephalus,0.0,0.1232,0.8886
Braatz_images\2019_10_08_done\4D\PA084236.JPG,PA084236_5.jpg,5,0.2374,Augochlora,68.6,Augochlorella,29.1,Augochloropsis,1.2,0.7357,0.9524
Braatz_images\2019_10_08_done\4D\PA084237.JPG,PA084237_1.jpg,1,0.7838,Syrphidae,99.3,Apis_mellifera,0.5,Apis_florea,0.1,0.0550,0.9836
Braatz_images\2019_10_08_done\4D\PA084237.JPG,PA084237_2.jpg,2,0.5662,Megachile,41.7,Megachile_sculpturalis,27.9,Meliponini,9.1,1.8145,0.9648
Braatz_images\2019_10_08_done\4D\PA084237.JPG,PA084237_3.jpg,3,0.4474,Syrphidae,100.0,Apis_mellifera,0.0,Coleoptera,0.0,0.0006,0.9836
Braatz_images\2019_10_08_done\4D\PA084238.JPG,PA084238_1.jpg,1,0.7863,Syrphidae,99.9,Diptera,0.1,Coleoptera,0.0,0.0115,0.9836
Braatz_images\2019_10_08_done\4D\PA084238.JPG,PA084238_2.jpg,2,0.5045,Apis_mellifera,62.5,Apis_cerana,7.6,Bombus_consobrinus,5.7,1.7171,0.9707
Braatz_images\2019_10_08_done\4D\PA084284.JPG,PA084284_1.jpg,1,0.7316,Syrphidae,99.3,Apis_mellifera,0.3,Apis_cerana,0.2,0.0518,0.9836
Braatz_images\2019_10_08_done\4D\PA084284.JPG,PA084284_2.jpg,2,0.6933,Lasioglossum,39.2,Halictus_tripartitus,15.3,Halictus,14.8,1.9961,0.9521
Braatz_images\2019_10_08_done\4D\PA084284.JPG,PA084284_3.jpg,3,0.3045,Meliponini,85.5,Hylaeus_leptocephalus,7.9,Syrphidae,3.4,0.6423,0.9634
Braatz_images\2019_10_08_done\4D\PA084285.JPG,PA084285_1.jpg,1,0.7981,Syrphidae,100.0,Wasp,0.0,Coleoptera,0.0,0.0009,0.9836
Braatz_images\2019_10_08_done\4D\PA084285.JPG,PA084285_2.jpg,2,0.7692,Apis_mellifera,98.6,Xylocopa_micans,0.1,Bombus_rufocinctus,0.1,0.1282,0.9707
Braatz_images\2019_10_08_done\4D\PA084286.JPG,PA084286_1.jpg,1,0.7912,Apis_mellifera,99.9,Apis_cerana,0.1,Apis_dorsata,0.0,0.0079,0.9707
Braatz_images\2019_10_08_done\4D\PA084286.JPG,PA084286_2.jpg,2,0.7760,Syrphidae,100.0,Wasp,0.0,Apis_cerana,0.0,0.0019,0.9836
Braatz_images\2019_10_08_done\4D\PA084287.JPG,PA084287_1.jpg,1,0.6755,Syrphidae,100.0,Wasp,0.0,Apis_cerana,0.0,0.0010,0.9836
Braatz_images\2019_10_08_done\4D\PA084288.JPG,PA084288_1.jpg,1,0.7725,Sphecodes,99.9,Hylaeus,0.0,Lasioglossum,0.0,0.0045,0.9383
Braatz_images\2019_10_08_done\4D\PA084289.JPG,PA084289_1.jpg,1,0.7771,Sphecodes,83.8,Hylaeus,15.8,Lasioglossum,0.4,0.4630,0.9383
Braatz_images\2019_10_08_done\4D\PA084289.JPG,PA084289_2.jpg,2,0.7134,Syrphidae,99.9,Wasp,0.0,Lasioglossum,0.0,0.0084,0.9836
Braatz_images\2019_10_08_done\4D\PA084289.JPG,PA084289_3.jpg,3,0.2573,Halictus_tripartitus,53.3,Lasioglossum,35.1,Halictus,6.8,1.0874,0.7959
Braatz_images\2019_10_08_done\4D\PA084289.JPG,PA084289_4.jpg,4,0.2434,Syrphidae,28.7,Hylaeus_leptocephalus,25.7,Meliponini,12.1,2.0105,0.9836
Braatz_images\2019_10_08_done\4D\PA084290.JPG,PA084290_1.jpg,1,0.7789,Syrphidae,100.0,Apis_florea,0.0,Diptera,0.0,0.0051,0.9836
Braatz_images\2019_10_08_done\4D\PA084290.JPG,PA084290_2.jpg,2,0.6640,Sphecodes,85.8,Hylaeus,13.3,Wasp,0.7,0.4484,0.9383
Braatz_images\2019_10_08_done\4D\PA084291.JPG,PA084291_1.jpg,1,0.7354,Syrphidae,100.0,Diptera,0.0,Wasp,0.0,0.0003,0.9836
Braatz_images\2019_10_08_done\4D\PA084292.JPG,PA084292_1.jpg,1,0.7562,Syrphidae,100.0,Diptera,0.0,Apis_mellifera,0.0,0.0016,0.9836
Braatz_images\2019_10_08_done\4D\PA084292.JPG,PA084292_2.jpg,2,0.4676,Syrphidae,94.2,Diptera,5.8,Nomada,0.0,0.2241,0.9836
Braatz_images\2019_10_08_done\4D\PA084293.JPG,PA084293_1.jpg,1,0.7273,Augochloropsis,78.5,Augochlorella,11.7,Augochlora,9.0,0.7055,0.8985
Braatz_images\2019_10_08_done\4D\PA084293.JPG,PA084293_2.jpg,2,0.6179,Diptera,99.8,Syrphidae,0.2,Coleoptera,0.0,0.0143,0.9755
Braatz_images\2019_10_08_done\4D\PA084293.JPG,PA084293_3.jpg,3,0.3743,Halictus_ligatus,69.5,Halictus,25.2,Halictus_rubicundus,3.2,0.7942,0.9442
Braatz_images\2019_10_08_done\4D\PA084293.JPG,PA084293_4.jpg,4,0.2279,Lasioglossum,20.7,Melissodes_bimaculatus,19.7,Nomia,13.3,2.7825,0.9521
Braatz_images\2019_10_08_done\4D\PA084293.JPG,PA084293_5.jpg,5,0.2085,Lasioglossum,67.5,Hylaeus,13.3,Hylaeus_leptocephalus,10.2,1.0766,0.9521
Braatz_images\2019_10_08_done\8A\PA084117.JPG,NA,NA,,,,,,,,,
Braatz_images\2019_10_08_done\8A\PA084118.JPG,PA084118_1.jpg,1,0.7509,Hylaeus,99.7,Sphecodes,0.1,Meliponini,0.1,0.0259,0.9337
Braatz_images\2019_10_08_done\8A\PA084119.JPG,PA084119_1.jpg,1,0.6581,Syrphidae,99.2,Wasp,0.4,Meliponini,0.2,0.0590,0.9836
Braatz_images\2019_10_08_done\8A\PA084119.JPG,PA084119_2.jpg,2,0.6563,Sphecodes,99.7,Nomada,0.1,Wasp,0.1,0.0240,0.9383
Braatz_images\2019_10_08_done\8A\PA084119.JPG,PA084119_3.jpg,3,0.3835,Meliponini,81.0,Hylaeus,7.0,Ceratina,6.0,0.8278,0.9634
Braatz_images\2019_10_08_done\8A\PA084119.JPG,PA084119_4.jpg,4,0.3079,Macrotera,67.0,Meliponini,29.1,Lasioglossum,1.5,0.8254,0.7895
Braatz_images\2019_10_08_done\8A\PA084120.JPG,PA084120_1.jpg,1,0.5665,Ceratina,39.1,Meliponini,37.3,Hylaeus,11.9,1.4156,0.9505
Braatz_images\2019_10_08_done\8A\PA084120.JPG,PA084120_2.jpg,2,0.5123,Syrphidae,99.7,Diptera,0.2,Meliponini,0.1,0.0236,0.9836
Braatz_images\2019_10_08_done\8A\PA084120.JPG,PA084120_3.jpg,3,0.4334,Sphecodes,51.1,Hylaeus,36.9,Lasioglossum,5.6,1.1425,0.9383
Braatz_images\2019_10_08_done\8A\PA084121.JPG,PA084121_1.jpg,1,0.7511,Sphecodes,100.0,Lasioglossum,0.0,Wasp,0.0,0.0008,0.9383
Braatz_images\2019_10_08_done\8A\PA084121.JPG,PA084121_2.jpg,2,0.2156,Ceylalictus,71.4,Lasioglossum,7.3,Coleoptera,6.8,1.2175,0.9444
Braatz_images\2019_10_08_done\8A\PA084122.JPG,PA084122_1.jpg,1,0.7154,Sphecodes,100.0,Hylaeus,0.0,Wasp,0.0,0.0004,0.9383
Braatz_images\2019_10_08_done\8A\PA084122.JPG,PA084122_2.jpg,2,0.6104,Chelostoma,52.0,Micralictoides,16.9,Halictus_tripartitus,15.7,1.3864,0.9093
Braatz_images\2019_10_10_done\10A\PA104459.JPG,PA104459_1.jpg,1,0.6603,Lepidoptera,30.2,Xylocopa,16.4,Xylocopa_aestuans,16.2,2.2321,0.9686
Braatz_images\2019_10_10_done\10A\PA104459.JPG,PA104459_2.jpg,2,0.2846,Bombus_californicus,33.7,Bombus_melanopygus,13.8,Bombus_vosnesenskii,5.9,2.7831,0.8646
Braatz_images\2019_10_10_done\10A\PA104460.JPG,PA104460_1.jpg,1,0.7094,Lasioglossum,98.1,Hylaeus,0.6,Halictus_rubicundus,0.3,0.1439,0.9521
Braatz_images\2019_10_10_done\10A\PA104460.JPG,PA104460_2.jpg,2,0.6210,Halictus_tripartitus,97.9,Lasioglossum,1.4,Halictus,0.2,0.1295,0.7959
Braatz_images\2019_10_10_done\10A\PA104461.JPG,PA104461_1.jpg,1,0.6566,Lasioglossum,97.0,Colletes_inaequalis,1.1,Halictus_rubicundus,0.7,0.1883,0.9521
Braatz_images\2019_10_10_done\10A\PA104461.JPG,PA104461_2.jpg,2,0.5886,Lasioglossum,92.9,Halictus_tripartitus,5.6,Patellapis,0.8,0.3153,0.9521
Braatz_images\2019_10_10_done\10A\PA104462.JPG,PA104462_1.jpg,1,0.5862,Halictus_tripartitus,52.5,Lasioglossum,25.3,Halictus,22.1,1.0240,0.7959
Braatz_images\2019_10_10_done\10A\PA104462.JPG,PA104462_2.jpg,2,0.4580,Agapostemon_splendens,37.0,Augochlora,30.6,Coleoptera,4.0,2.0278,0.9058
Braatz_images\2019_10_10_done\10A\PA104462.JPG,PA104462_3.jpg,3,0.2628,Bombus_consobrinus,71.4,Bombus_ardens,8.0,Ceylalictus,4.5,1.2898,0.8492
Braatz_images\2019_10_10_done\10A\PA104463.JPG,PA104463_1.jpg,1,0.7535,Syrphidae,95.2,Xylocopa,2.3,Diptera,0.9,0.2878,0.9836
Braatz_images\2019_10_10_done\10A\PA104463.JPG,PA104463_2.jpg,2,0.2681,Hylaeus_leptocephalus,70.2,Lasioglossum,23.6,Hylaeus,4.3,0.8369,0.8440
Braatz_images\2019_10_10_done\10A\PA104464.JPG,PA104464_1.jpg,1,0.6369,Syrphidae,96.3,Diptera,1.2,Coleoptera,1.2,0.2390,0.9836
Braatz_images\2019_10_10_done\10A\PA104464.JPG,PA104464_2.jpg,2,0.2240,Coleoptera,99.9,Xylocopa,0.0,Agapostemon_virescens,0.0,0.0114,0.9916
Braatz_images\2019_10_10_done\10A\PA104465.JPG,PA104465_1.jpg,1,0.5949,Syrphidae,66.2,Apis_florea,17.6,Coleoptera,6.9,1.2373,0.9836
Braatz_images\2019_10_10_done\10C\PA104417.JPG,NA,NA,,,,,,,,,
Braatz_images\2019_10_10_done\10C\PA104418.JPG,PA104418_1.jpg,1,0.8036,Wasp,99.9,Ceratina,0.0,Nomada,0.0,0.0082,0.9575
Braatz_images\2019_10_10_done\10C\PA104419.JPG,PA104419_1.jpg,1,0.7518,Agapostemon,29.2,Perdita,24.7,Ceratina,17.2,1.8829,0.9713
Braatz_images\2019_10_10_done\10C\PA104419.JPG,PA104419_2.jpg,2,0.2281,Hylaeus,76.3,Hylaeus_leptocephalus,14.3,Hylaeus_modestus,4.8,0.8291,0.9337
Braatz_images\2019_10_10_done\11C\PA104420.JPG,PA104420_1.jpg,1,0.3910,Meliponini,32.3,Perdita,17.5,Halictus_tripartitus,9.7,2.7848,0.9634
Braatz_images\2019_10_10_done\11C\PA104421.JPG,PA104421_1.jpg,1,0.7663,Augochlora,70.7,Augochlorella,26.0,Augochloropsis,3.3,0.7086,0.9524
Braatz_images\2019_10_10_done\11C\PA104422.JPG,PA104422_1.jpg,1,0.6083,Augochlorella,85.4,Augochlora,13.8,Augochloropsis,0.6,0.4547,0.8452
Braatz_images\2019_10_10_done\11C\PA104423.JPG,PA104423_1.jpg,1,0.6437,Augochlora,97.8,Augochlorella,1.7,Augochloropsis,0.5,0.1201,0.9524
Braatz_images\2019_10_10_done\11C\PA104424.JPG,PA104424_1.jpg,1,0.6673,Augochlora,96.0,Augochlorella,2.8,Augochloropsis,1.1,0.1919,0.9524
Braatz_images\2019_10_10_done\11D\PA104397.JPG,NA,NA,,,,,,,,,
Braatz_images\2019_10_10_done\11D\PA104398.JPG,PA104398_1.jpg,1,0.6965,Lipotriches,51.1,Meliponini,20.1,Hylaeus,6.9,1.7735,0.8606
Braatz_images\2019_10_10_done\11D\PA104398.JPG,PA104398_2.jpg,2,0.4044,Hylaeus_leptocephalus,69.5,Halictus_tripartitus,22.6,Meliponini,2.4,0.9234,0.8440
Braatz_images\2019_10_10_done\11D\PA104398.JPG,PA104398_3.jpg,3,0.2897,Bombus_diversus,33.7,Lipotriches,10.2,Lasioglossum,10.0,2.6195,0.9324
Braatz_images\2019_10_10_done\11D\PA104399.JPG,PA104399_1.jpg,1,0.7394,Apis_mellifera,99.8,Apis_cerana,0.1,Syrphidae,0.0,0.0195,0.9707
Braatz_images\2019_10_10_done\11D\PA104399.JPG,PA104399_2.jpg,2,0.3191,Augochlora,54.7,Corynura,45.2,Augochlorella,0.1,0.6961,0.9524
Braatz_images\2019_10_10_done\11D\PA104399.JPG,PA104399_3.jpg,3,0.2978,Hylaeus,50.9,Hylaeus_modestus,26.5,Coleoptera,12.6,1.3614,0.9337
Braatz_images\2019_10_10_done\11D\PA104400.JPG,PA104400_1.jpg,1,0.6758,Syrphidae,99.7,Apis_mellifera,0.1,Coleoptera,0.1,0.0225,0.9836
Braatz_images\2019_10_10_done\11D\PA104400.JPG,PA104400_2.jpg,2,0.6198,Augochlora,98.3,Augochloropsis,1.0,Augochlorella,0.6,0.1003,0.9524
Braatz_images\2019_10_10_done\11D\PA104400.JPG,PA104400_3.jpg,3,0.4474,Apis_mellifera,99.9,Apis_cerana,0.0,Syrphidae,0.0,0.0095,0.9707
Braatz_images\2019_10_10_done\11D\PA104400.JPG,PA104400_4.jpg,4,0.2827,Hylaeus,96.5,Hylaeus_modestus,2.1,Wasp,0.4,0.2105,0.9337
Braatz_images\2019_10_10_done\11D\PA104400.JPG,PA104400_5.jpg,5,0.2311,Syrphidae,98.8,Diptera,0.8,Meliponini,0.2,0.0792,0.9836
Braatz_images\2019_10_10_done\11D\PA104401.JPG,PA104401_1.jpg,1,0.7332,Wasp,99.5,Nomada,0.2,Hylaeus,0.1,0.0396,0.9575
Braatz_images\2019_10_10_done\11D\PA104401.JPG,PA104401_2.jpg,2,0.7141,Augochloropsis,73.7,Augochlora,26.0,Augochlorella,0.3,0.5948,0.8985
Braatz_images\2019_10_10_done\11D\PA104401.JPG,PA104401_3.jpg,3,0.2420,Coleoptera,100.0,Wasp,0.0,Lepidoptera,0.0,0.0002,0.9916
Braatz_images\2019_10_10_done\11D\PA104401.JPG,PA104401_4.jpg,4,0.2007,Augochlora,67.2,Augochloropsis,17.9,Augochlorella,14.8,0.8667,0.9524
Braatz_images\2019_10_10_done\11D\PA104402.JPG,PA104402_1.jpg,1,0.7074,Augochlora,91.4,Augochlorella,6.8,Augochloropsis,1.6,0.3427,0.9524
Braatz_images\2019_10_10_done\11D\PA104402.JPG,PA104402_2.jpg,2,0.7038,Augochlora,54.5,Augochloropsis,35.9,Augochlorella,9.5,0.9279,0.9524
Braatz_images\2019_10_10_done\11D\PA104403.JPG,PA104403_1.jpg,1,0.7656,Augochlora,99.9,Augochlorella,0.1,Augochloropsis,0.0,0.0082,0.9524
Braatz_images\2019_10_10_done\11D\PA104403.JPG,PA104403_2.jpg,2,0.6795,Augochlora,81.0,Augochlorella,14.2,Augochloropsis,3.3,0.6366,0.9524
Braatz_images\2019_10_10_done\11D\PA104403.JPG,PA104403_3.jpg,3,0.6541,Augochlora,96.4,Augochloropsis,2.6,Coleoptera,0.5,0.1927,0.9524
Braatz_images\2019_10_10_done\11D\PA104403.JPG,PA104403_4.jpg,4,0.2082,Coleoptera,32.3,Syrphidae,21.2,Wasp,20.5,1.8242,0.9916
Braatz_images\2019_10_10_done\11D\PA104404.JPG,PA104404_1.jpg,1,0.6771,Apis_mellifera,99.9,Xylocopa_micans,0.0,Megachile,0.0,0.0139,0.9707
Braatz_images\2019_10_10_done\11D\PA104404.JPG,PA104404_2.jpg,2,0.6073,Augochlora,89.3,Augochloropsis,9.1,Corynura,1.2,0.3982,0.9524
Braatz_images\2019_10_10_done\11D\PA104404.JPG,PA104404_3.jpg,3,0.2862,Halictus_tripartitus,59.5,Meliponini,27.5,Lasioglossum,8.5,1.0946,0.7959
Braatz_images\2019_10_10_done\11D\PA104404.JPG,PA104404_4.jpg,4,0.2001,Augochlorella,96.9,Augochlora,2.3,Augochloropsis,0.5,0.1619,0.8452
Braatz_images\2019_10_10_done\11D\PA104405.JPG,PA104405_1.jpg,1,0.7717,Apis_mellifera,99.9,Andrena,0.0,Lasioglossum,0.0,0.0090,0.9707
Braatz_images\2019_10_10_done\11D\PA104405.JPG,PA104405_2.jpg,2,0.4412,Augochloropsis,89.1,Augochlora,10.7,Augochlorella,0.2,0.3532,0.8985
Braatz_images\2019_10_10_done\11D\PA104405.JPG,PA104405_3.jpg,3,0.3837,Augochlora,92.3,Augochlorella,6.3,Augochloropsis,1.1,0.3166,0.9524
Braatz_images\2019_10_10_done\11D\PA104405.JPG,PA104405_4.jpg,4,0.2475,Halictus_tripartitus,33.5,Hylaeus_leptocephalus,32.4,Hylaeus,30.5,1.2566,0.7959
Braatz_images\2019_10_10_done\11D\PA104406.JPG,PA104406_1.jpg,1,0.7386,Syrphidae,99.7,Coleoptera,0.1,Bombus_terrestris,0.0,0.0346,0.9836
Braatz_images\2019_10_10_done\11D\PA104406.JPG,PA104406_2.jpg,2,0.5677,Corynura,88.5,Augochlora,9.9,Augochlorella,1.1,0.4269,0.8333
Braatz_images\2019_10_10_done\11D\PA104406.JPG,PA104406_3.jpg,3,0.5412,Lasioglossum,97.5,Augochlora,1.2,Halictus,1.1,0.1460,0.9521
Braatz_images\2019_10_10_done\11D\PA104406.JPG,PA104406_4.jpg,4,0.2355,Lasioglossum,35.6,Halictus_tripartitus,28.4,Hylaeus,11.0,1.8413,0.9521
Braatz_images\2019_10_10_done\11D\PA104407.JPG,PA104407_1.jpg,1,0.8113,Wasp,99.8,Ceratina,0.1,Syrphidae,0.1,0.0139,0.9575
Braatz_images\2019_10_10_done\11D\PA104408.JPG,PA104408_1.jpg,1,0.7748,Wasp,99.8,Syrphidae,0.2,Apis_cerana,0.0,0.0162,0.9575
Braatz_images\2019_10_10_done\11D\PA104408.JPG,PA104408_2.jpg,2,0.5519,Syrphidae,70.3,Apis_cerana,25.1,Apis_dorsata,1.1,0.8551,0.9836
Braatz_images\2019_10_10_done\11D\PA104409.JPG,PA104409_1.jpg,1,0.7903,Apis_mellifera,92.9,Colletes_hederae,6.7,Apis_cerana,0.1,0.2826,0.9707
Braatz_images\2019_10_10_done\11D\PA104476.JPG,PA104476_1.jpg,1,0.2786,Bombus_hypnorum,54.9,Bombus_lapidarius,22.0,Bombus_melanopygus,6.2,1.5278,0.9770
Braatz_images\2019_10_10_done\11D\PA104477.JPG,PA104477_1.jpg,1,0.7081,Lepidoptera,99.9,Coleoptera,0.1,Diptera,0.0,0.0116,0.9686
Braatz_images\2019_10_10_done\11D\PA104477.JPG,PA104477_2.jpg,2,0.6410,Augochlorella,47.5,Augochlora,35.0,Agapostemon_splendens,8.5,1.2297,0.8452
Braatz_images\2019_10_10_done\11D\PA104478.JPG,PA104478_1.jpg,1,0.7489,Lepidoptera,99.2,Coleoptera,0.5,Syrphidae,0.2,0.0520,0.9686
Braatz_images\2019_10_10_done\11D\PA104478.JPG,PA104478_2.jpg,2,0.3148,Agapostemon_splendens,92.6,Agapostemon,4.9,Agapostemon_virescens,1.2,0.3497,0.9058
Braatz_images\2019_10_10_done\11D\PA104479.JPG,PA104479_1.jpg,1,0.6321,Lepidoptera,99.2,Coleoptera,0.4,Syrphidae,0.4,0.0538,0.9686
Braatz_images\2019_10_10_done\11D\PA104479.JPG,PA104479_2.jpg,2,0.6124,Augochloropsis,55.4,Augochlorella,22.2,Agapostemon,10.8,1.2924,0.8985
Braatz_images\2019_10_10_done\11D\PA104480.JPG,PA104480_1.jpg,1,0.5880,Augochloropsis,92.8,Augochlora,4.4,Augochlorella,2.0,0.3259,0.8985
Braatz_images\2019_10_10_done\11D\PA104480.JPG,PA104480_2.jpg,2,0.4632,Diptera,96.9,Syrphidae,2.1,Coleoptera,0.7,0.1681,0.9755
Braatz_images\2019_10_10_done\11D\PA104481.JPG,PA104481_1.jpg,1,0.6472,Augochlora,64.8,Augochloropsis,23.0,Augochlorella,12.1,0.8788,0.9524
Braatz_images\2019_10_10_done\11D\PA104481.JPG,PA104481_2.jpg,2,0.5288,Diptera,95.4,Syrphidae,3.5,Coleoptera,0.4,0.2386,0.9755
Braatz_images\2019_10_10_done\11D\PA104481.JPG,PA104481_3.jpg,3,0.3023,Coleoptera,50.9,Centris,19.2,Amegilla,12.4,1.4744,0.9916
Braatz_images\2019_10_10_done\11D\PA104482.JPG,PA104482_1.jpg,1,0.7768,Syrphidae,99.8,Diptera,0.2,Coleoptera,0.0,0.0188,0.9836
Braatz_images\2019_10_10_done\11D\PA104482.JPG,PA104482_2.jpg,2,0.4619,Lasioglossum,37.0,Meliponini,20.9,Wasp,11.2,1.9361,0.9521
Braatz_images\2019_10_10_done\11D\PA104482.JPG,PA104482_3.jpg,3,0.4310,Augochlora,36.6,Augochloropsis,35.4,Agapostemon_splendens,24.3,1.2611,0.9524
Braatz_images\2019_10_10_done\11D\PA104483.JPG,PA104483_1.jpg,1,0.7653,Syrphidae,99.9,Coleoptera,0.0,Hylaeus_modestus,0.0,0.0067,0.9836
Braatz_images\2019_10_10_done\11D\PA104483.JPG,PA104483_2.jpg,2,0.6516,Augochlora,96.4,Augochlorella,2.0,Ceratina,1.1,0.1916,0.9524
